x,y,v
Binary_Extreme_1a,Quaternary_Skewed_1a,0.29902987104682294
Binary_Extreme_1a,Quaternary_Skewed_1b,0.29902987104682294
Binary_Extreme_1a,Quaternary_Skewed_2,0.05144055483723643
Binary_Extreme_1a,Quaternary_Extreme_1a,0.29903887319811295
Binary_Extreme_1a,Quaternary_Extreme_1b,0.29903887319811295
Binary_Extreme_1a,Quaternary_Extreme_2,0.016815053515056848
Binary_Extreme_1a,Continuous_Normal,0.003407783860653213
Binary_Extreme_1a,Continuous_Skewed,0.004209731724494237
Binary_Extreme_1a,Continuous_Binary_Normal_1,0.010529991288363405
Binary_Extreme_1a,Continuous_Binary_Normal_2,0.0
Binary_Extreme_1a,Continuous_Trinary_Normal,0.0
Binary_Extreme_1a,Continuous_Quaternary_Normal,0.0026465714758538983
Binary_Extreme_1a,Continuous_Binary_Skewed,0.0
Binary_Extreme_1a,Continuous_Trinary_Skewed,0.0032851764749961543
Binary_Extreme_1a,Continuous_Quaternary_Skewed,0.005326907312313889
Binary_Extreme_1a,Unary_1,0.0
Binary_Extreme_1a,Unary_2,0.003755136024087502
Binary_Extreme_1a,Correlated_1,0.28633615798207623
Binary_Extreme_1a,Correlated_2,0.28666254687096515
Binary_Extreme_1b,Binary_Extreme_2,0.01094461229224711
Binary_Extreme_1b,Trinary_Balanced_1,3.2838581117462545e-06
Binary_Extreme_1b,Trinary_Balanced_2,3.2838581117462545e-06
Binary_Extreme_1b,Trinary_Skewed_1a,0.4138168503036342
Binary_Extreme_1b,Trinary_Skewed_1b,0.4138168503036342
Binary_Extreme_1b,Trinary_Skewed_2,0.036373099221899526
Binary_Extreme_1b,Trinary_Extreme_1a,0.41381685030363435
Binary_Extreme_1b,Trinary_Extreme_1b,0.41381685030363435
Binary_Extreme_1b,Trinary_Extreme_2,0.01094461229224727
Binary_Extreme_1b,Quaternary_Balanced_1,-1.281370601525967e-15
Binary_Extreme_1b,Quaternary_Balanced_2,-1.281370601525967e-15
Binary_Extreme_1b,Quaternary_Skewed_1a,0.29902987104682294
Binary_Extreme_1b,Quaternary_Skewed_1b,0.29902987104682294
Binary_Extreme_1b,Quaternary_Skewed_2,0.05144055483723643
Binary_Extreme_1b,Quaternary_Extreme_1a,0.29903887319811295
Binary_Extreme_1b,Quaternary_Extreme_1b,0.29903887319811295
Binary_Extreme_1b,Quaternary_Extreme_2,0.016815053515056848
Binary_Extreme_1b,Continuous_Normal,0.003407783860653213
Binary_Extreme_1b,Continuous_Skewed,0.0041755226385611355
Binary_Extreme_1b,Continuous_Binary_Normal_1,0.010529991288363405
Binary_Extreme_1b,Continuous_Binary_Normal_2,0.0
Binary_Extreme_1b,Continuous_Trinary_Normal,0.0
Binary_Extreme_1b,Continuous_Quaternary_Normal,0.0026465714758538983
Binary_Extreme_1b,Continuous_Binary_Skewed,0.0
Binary_Extreme_1b,Continuous_Trinary_Skewed,0.0032851764749961543
Binary_Extreme_1b,Continuous_Quaternary_Skewed,0.005326907312313889
Binary_Extreme_1b,Unary_1,0.0
Binary_Extreme_1b,Unary_2,0.003755136024087502
Binary_Extreme_1b,Correlated_1,0.2862528246487428
Binary_Extreme_1b,Correlated_2,0.28666254687096515
Binary_Extreme_2,Trinary_Balanced_1,3.2838581117462545e-06
Binary_Extreme_2,Trinary_Balanced_2,3.2838581117462545e-06
Binary_Extreme_2,Trinary_Skewed_1a,0.036373099221899526
Binary_Extreme_2,Trinary_Skewed_1b,0.036373099221899526
Binary_Extreme_2,Trinary_Skewed_2,0.4138168503036342
Binary_Extreme_2,Trinary_Extreme_1a,0.01094461229224727
Binary_Extreme_2,Trinary_Extreme_1b,0.01094461229224727
Binary_Extreme_2,Trinary_Extreme_2,0.41381685030363435
Binary_Extreme_2,Quaternary_Balanced_1,-1.281370601525967e-15
Binary_Extreme_2,Quaternary_Balanced_2,-1.281370601525967e-15
Binary_Extreme_2,Quaternary_Skewed_1a,0.05144055483723643
Binary_Extreme_2,Quaternary_Skewed_1b,0.05144055483723643
Binary_Extreme_2,Quaternary_Skewed_2,0.29902987104682294
Binary_Extreme_2,Quaternary_Extreme_1a,0.016815053515056848
Binary_Extreme_2,Quaternary_Extreme_1b,0.016815053515056848
Binary_Extreme_2,Quaternary_Extreme_2,0.29903887319811295
Binary_Extreme_2,Continuous_Normal,0.0
Binary_Extreme_2,Continuous_Skewed,0.0
Binary_Extreme_2,Continuous_Binary_Normal_1,0.0
Binary_Extreme_2,Continuous_Binary_Normal_2,0.001970799922790034
Binary_Extreme_2,Continuous_Trinary_Normal,0.0
Binary_Extreme_2,Continuous_Quaternary_Normal,0.0
Binary_Extreme_2,Continuous_Binary_Skewed,0.0
Binary_Extreme_2,Continuous_Trinary_Skewed,0.0013898490165424882
Binary_Extreme_2,Continuous_Quaternary_Skewed,0.0
Binary_Extreme_2,Unary_1,0.0
Binary_Extreme_2,Unary_2,0.0009437181797560257
Binary_Extreme_2,Correlated_1,0.2861972690931873
Binary_Extreme_2,Correlated_2,0.28594032464874297
Trinary_Balanced_1,Trinary_Balanced_2,1.5849625007211565
Trinary_Balanced_1,Trinary_Skewed_1a,4.512221465273535e-06
Trinary_Balanced_1,Trinary_Skewed_1b,4.512221465273535e-06
Trinary_Balanced_1,Trinary_Skewed_2,4.512221465273535e-06
Trinary_Balanced_1,Trinary_Extreme_1a,1.2256175336564951e-05
Trinary_Balanced_1,Trinary_Extreme_1b,1.2256175336564951e-05
Trinary_Balanced_1,Trinary_Extreme_2,1.2256175336564951e-05
Trinary_Balanced_1,Quaternary_Balanced_1,-1.441541926716713e-15
Trinary_Balanced_1,Quaternary_Balanced_2,-1.441541926716713e-15
Trinary_Balanced_1,Quaternary_Skewed_1a,7.868672820645912e-06
Trinary_Balanced_1,Quaternary_Skewed_1b,7.868672820645912e-06
Trinary_Balanced_1,Quaternary_Skewed_2,7.868672820645912e-06
Trinary_Balanced_1,Quaternary_Extreme_1a,0.19812031259014362
Trinary_Balanced_1,Quaternary_Extreme_1b,0.19812031259014362
Trinary_Balanced_1,Quaternary_Extreme_2,0.19812031259014362
Trinary_Balanced_1,Continuous_Normal,0.0
Trinary_Balanced_1,Continuous_Skewed,0.0
Trinary_Balanced_1,Continuous_Binary_Normal_1,0.004255304808610472
Trinary_Balanced_1,Continuous_Binary_Normal_2,0.0006663296314597389
Trinary_Balanced_1,Continuous_Trinary_Normal,1.0990290710754973
Trinary_Balanced_1,Continuous_Quaternary_Normal,0.0162887683605768
Trinary_Balanced_1,Continuous_Binary_Skewed,0.0
Trinary_Balanced_1,Continuous_Trinary_Skewed,1.0990290710754973
Trinary_Balanced_1,Continuous_Quaternary_Skewed,0.0
Trinary_Balanced_1,Unary_1,0.010222742494752968
Trinary_Balanced_1,Unary_2,0.008928557781579638
Trinary_Balanced_1,Correlated_1,0.0
Trinary_Balanced_1,Correlated_2,0.0
Trinary_Balanced_2,Trinary_Skewed_1a,4.512221465273535e-06
Trinary_Balanced_2,Trinary_Skewed_1b,4.512221465273535e-06
Trinary_Balanced_2,Trinary_Skewed_2,4.512221465273535e-06
Trinary_Balanced_2,Trinary_Extreme_1a,1.2256175336564951e-05
Trinary_Balanced_2,Trinary_Extreme_1b,1.2256175336564951e-05
Trinary_Balanced_2,Trinary_Extreme_2,1.2256175336564951e-05
Trinary_Balanced_2,Quaternary_Balanced_1,-1.441541926716713e-15
Trinary_Balanced_2,Quaternary_Balanced_2,-1.441541926716713e-15
Trinary_Balanced_2,Quaternary_Skewed_1a,7.868672820645912e-06
Trinary_Balanced_2,Quaternary_Skewed_1b,7.868672820645912e-06
Trinary_Balanced_2,Quaternary_Skewed_2,7.868672820645912e-06
Trinary_Balanced_2,Quaternary_Extreme_1a,0.19812031259014362
Trinary_Balanced_2,Quaternary_Extreme_1b,0.19812031259014362
Trinary_Balanced_2,Quaternary_Extreme_2,0.19812031259014362
Trinary_Balanced_2,Continuous_Normal,0.0
Trinary_Balanced_2,Continuous_Skewed,0.0
Trinary_Balanced_2,Continuous_Binary_Normal_1,0.004255304808610472
Trinary_Balanced_2,Continuous_Binary_Normal_2,0.0006663296314597389
Trinary_Balanced_2,Continuous_Trinary_Normal,1.0990290710754973
Trinary_Balanced_2,Continuous_Quaternary_Normal,0.0162887683605768
Trinary_Balanced_2,Continuous_Binary_Skewed,0.0
Trinary_Balanced_2,Continuous_Trinary_Skewed,1.0990290710754973
Trinary_Balanced_2,Continuous_Quaternary_Skewed,0.0
Trinary_Balanced_2,Unary_1,0.010222742494752968
Trinary_Balanced_2,Unary_2,0.008928557781579638
Trinary_Balanced_2,Correlated_1,0.0
Trinary_Balanced_2,Correlated_2,0.0
Trinary_Skewed_1a,Trinary_Skewed_1b,1.0408520829727552
Trinary_Skewed_1a,Trinary_Skewed_2,0.12255624891826544
Trinary_Skewed_1a,Trinary_Extreme_1a,0.41381685030363435
Trinary_Skewed_1a,Trinary_Extreme_1b,0.41381685030363435
Trinary_Skewed_1a,Trinary_Extreme_2,0.036373099221899644
Trinary_Skewed_1a,Quaternary_Balanced_1,9.610279511444752e-16
Trinary_Skewed_1a,Quaternary_Balanced_2,9.610279511444752e-16
Trinary_Skewed_1a,Quaternary_Skewed_1a,0.7593984370492773
Trinary_Skewed_1a,Quaternary_Skewed_1b,0.7593984370492773
Trinary_Skewed_1a,Quaternary_Skewed_2,0.17498878917582308
Trinary_Skewed_1a,Quaternary_Extreme_1a,0.40836042460769967
Trinary_Skewed_1a,Quaternary_Extreme_1b,0.40836042460769967
Trinary_Skewed_1a,Quaternary_Extreme_2,0.05604762696333125
Trinary_Skewed_1a,Continuous_Normal,0.0
Trinary_Skewed_1a,Continuous_Skewed,0.0
Trinary_Skewed_1a,Continuous_Binary_Normal_1,0.010019165299240296
Trinary_Skewed_1a,Continuous_Binary_Normal_2,0.010631303866859065
Trinary_Skewed_1a,Continuous_Trinary_Normal,0.0
Trinary_Skewed_1a,Continuous_Quaternary_Normal,0.0
Trinary_Skewed_1a,Continuous_Binary_Skewed,0.0
Trinary_Skewed_1a,Continuous_Trinary_Skewed,0.01557829127865129
Trinary_Skewed_1a,Continuous_Quaternary_Skewed,0.0
Trinary_Skewed_1a,Unary_1,0.0
Trinary_Skewed_1a,Unary_2,0.0
Trinary_Skewed_1a,Correlated_1,0.7206028408201104
Trinary_Skewed_1a,Correlated_2,0.720894507486777
Trinary_Skewed_1b,Trinary_Skewed_2,0.12255624891826544
Trinary_Skewed_1b,Trinary_Extreme_1a,0.41381685030363435
Trinary_Skewed_1b,Trinary_Extreme_1b,0.41381685030363435
Trinary_Skewed_1b,Trinary_Extreme_2,0.036373099221899644
Trinary_Skewed_1b,Quaternary_Balanced_1,9.610279511444752e-16
Trinary_Skewed_1b,Quaternary_Balanced_2,9.610279511444752e-16
Trinary_Skewed_1b,Quaternary_Skewed_1a,0.7593984370492773
Trinary_Skewed_1b,Quaternary_Skewed_1b,0.7593984370492773
Trinary_Skewed_1b,Quaternary_Skewed_2,0.17498878917582308
Trinary_Skewed_1b,Quaternary_Extreme_1a,0.40836042460769967
Trinary_Skewed_1b,Quaternary_Extreme_1b,0.40836042460769967
Trinary_Skewed_1b,Quaternary_Extreme_2,0.05604762696333125
Trinary_Skewed_1b,Continuous_Normal,0.0
Trinary_Skewed_1b,Continuous_Skewed,0.0
Trinary_Skewed_1b,Continuous_Binary_Normal_1,0.010019165299240296
Trinary_Skewed_1b,Continuous_Binary_Normal_2,0.010631303866859065
Trinary_Skewed_1b,Continuous_Trinary_Normal,0.0
Trinary_Skewed_1b,Continuous_Quaternary_Normal,0.0
Trinary_Skewed_1b,Continuous_Binary_Skewed,0.0
Trinary_Skewed_1b,Continuous_Trinary_Skewed,0.01557829127865129
Trinary_Skewed_1b,Continuous_Quaternary_Skewed,0.0
Trinary_Skewed_1b,Unary_1,0.0
Trinary_Skewed_1b,Unary_2,0.0
Trinary_Skewed_1b,Correlated_1,0.720908396375666
Trinary_Skewed_1b,Correlated_2,0.720845896375666
Trinary_Skewed_2,Trinary_Extreme_1a,0.036373099221899644
Trinary_Skewed_2,Trinary_Extreme_1b,0.036373099221899644
Trinary_Skewed_2,Trinary_Extreme_2,0.41381685030363435
Trinary_Skewed_2,Quaternary_Balanced_1,9.610279511444752e-16
Trinary_Skewed_2,Quaternary_Balanced_2,9.610279511444752e-16
Trinary_Skewed_2,Quaternary_Skewed_1a,0.17498878917582308
Trinary_Skewed_2,Quaternary_Skewed_1b,0.17498878917582308
Trinary_Skewed_2,Quaternary_Skewed_2,0.7593984370492771
Trinary_Skewed_2,Quaternary_Extreme_1a,0.05604762696333125
Trinary_Skewed_2,Quaternary_Extreme_1b,0.05604762696333125
Trinary_Skewed_2,Quaternary_Extreme_2,0.40836042460769967
Trinary_Skewed_2,Continuous_Normal,0.0
Trinary_Skewed_2,Continuous_Skewed,0.0
Trinary_Skewed_2,Continuous_Binary_Normal_1,0.0
Trinary_Skewed_2,Continuous_Binary_Normal_2,0.013497803349917792
Trinary_Skewed_2,Continuous_Trinary_Normal,0.008448305888189012
Trinary_Skewed_2,Continuous_Quaternary_Normal,0.0
Trinary_Skewed_2,Continuous_Binary_Skewed,0.0
Trinary_Skewed_2,Continuous_Trinary_Skewed,0.01558844116075786
Trinary_Skewed_2,Continuous_Quaternary_Skewed,0.0
Trinary_Skewed_2,Unary_1,0.0
Trinary_Skewed_2,Unary_2,0.0
Trinary_Skewed_2,Correlated_1,0.7201583963756659
Trinary_Skewed_2,Correlated_2,0.7201028408201104
Trinary_Extreme_1a,Trinary_Extreme_1b,0.4971501836369674
Trinary_Extreme_1a,Trinary_Extreme_2,0.010944612292247429
Trinary_Extreme_1a,Quaternary_Balanced_1,0.08333333333333204
Trinary_Extreme_1a,Quaternary_Balanced_2,0.08333333333333204
Trinary_Extreme_1a,Quaternary_Skewed_1a,0.29902987104682277
Trinary_Extreme_1a,Quaternary_Skewed_1b,0.29902987104682277
Trinary_Extreme_1a,Quaternary_Skewed_2,0.05144055483723656
Trinary_Extreme_1a,Quaternary_Extreme_1a,0.2990478455153375
Trinary_Extreme_1a,Quaternary_Extreme_1b,0.2990478455153375
Trinary_Extreme_1a,Quaternary_Extreme_2,0.016815053515057007
Trinary_Extreme_1a,Continuous_Normal,0.0037834816091728563
Trinary_Extreme_1a,Continuous_Skewed,0.0001536161942872205
Trinary_Extreme_1a,Continuous_Binary_Normal_1,0.06850111049518137
Trinary_Extreme_1a,Continuous_Binary_Normal_2,0.04950871679435043
Trinary_Extreme_1a,Continuous_Trinary_Normal,0.0
Trinary_Extreme_1a,Continuous_Quaternary_Normal,0.060617690682671865
Trinary_Extreme_1a,Continuous_Binary_Skewed,0.05056564578075484
Trinary_Extreme_1a,Continuous_Trinary_Skewed,0.004347009608490104
Trinary_Extreme_1a,Continuous_Quaternary_Skewed,0.06329802651913186
Trinary_Extreme_1a,Unary_1,0.0
Trinary_Extreme_1a,Unary_2,0.0
Trinary_Extreme_1a,Correlated_1,0.26530775818937524
Trinary_Extreme_1a,Correlated_2,0.2721796316862486
Trinary_Extreme_1b,Trinary_Extreme_2,0.010944612292247429
Trinary_Extreme_1b,Quaternary_Balanced_1,0.08333333333333204
Trinary_Extreme_1b,Quaternary_Balanced_2,0.08333333333333204
Trinary_Extreme_1b,Quaternary_Skewed_1a,0.29902987104682277
Trinary_Extreme_1b,Quaternary_Skewed_1b,0.29902987104682277
Trinary_Extreme_1b,Quaternary_Skewed_2,0.05144055483723656
Trinary_Extreme_1b,Quaternary_Extreme_1a,0.2990478455153375
Trinary_Extreme_1b,Quaternary_Extreme_1b,0.2990478455153375
Trinary_Extreme_1b,Quaternary_Extreme_2,0.016815053515057007
Trinary_Extreme_1b,Continuous_Normal,0.0037834816091728563
Trinary_Extreme_1b,Continuous_Skewed,0.00027457852764789514
Trinary_Extreme_1b,Continuous_Binary_Normal_1,0.06850111049518137
Trinary_Extreme_1b,Continuous_Binary_Normal_2,0.04950871679435043
Trinary_Extreme_1b,Continuous_Trinary_Normal,0.0
Trinary_Extreme_1b,Continuous_Quaternary_Normal,0.060617690682671865
Trinary_Extreme_1b,Continuous_Binary_Skewed,0.05056564578075484
Trinary_Extreme_1b,Continuous_Trinary_Skewed,0.004347009608490104
Trinary_Extreme_1b,Continuous_Quaternary_Skewed,0.06329802651913186
Trinary_Extreme_1b,Unary_1,0.0
Trinary_Extreme_1b,Unary_2,0.0
Trinary_Extreme_1b,Correlated_1,0.265164901046518
Trinary_Extreme_1b,Correlated_2,0.2721214306280476
Trinary_Extreme_2,Quaternary_Balanced_1,0.08333333333333204
Trinary_Extreme_2,Quaternary_Balanced_2,0.08333333333333204
Trinary_Extreme_2,Quaternary_Skewed_1a,0.05144055483723656
Trinary_Extreme_2,Quaternary_Skewed_1b,0.05144055483723656
Trinary_Extreme_2,Quaternary_Skewed_2,0.29902987104682277
Trinary_Extreme_2,Quaternary_Extreme_1a,0.016815053515057007
Trinary_Extreme_2,Quaternary_Extreme_1b,0.016815053515057007
Trinary_Extreme_2,Quaternary_Extreme_2,0.29904784551533753
Trinary_Extreme_2,Continuous_Normal,0.0
Trinary_Extreme_2,Continuous_Skewed,0.00010772325454078135
Trinary_Extreme_2,Continuous_Binary_Normal_1,0.05697119883421453
Trinary_Extreme_2,Continuous_Binary_Normal_2,0.059941919129608
Trinary_Extreme_2,Continuous_Trinary_Normal,0.0
Trinary_Extreme_2,Continuous_Quaternary_Normal,0.05471432413301258
Trinary_Extreme_2,Continuous_Binary_Skewed,0.054191896102351755
Trinary_Extreme_2,Continuous_Trinary_Skewed,0.0
Trinary_Extreme_2,Continuous_Quaternary_Skewed,0.052840435651081874
Trinary_Extreme_2,Unary_1,0.0
Trinary_Extreme_2,Unary_2,0.002792330574953983
Trinary_Extreme_2,Correlated_1,0.2652103555919725
Trinary_Extreme_2,Correlated_2,0.2728494248560418
Quaternary_Balanced_1,Quaternary_Balanced_2,2.0000000000000004
Quaternary_Balanced_1,Quaternary_Skewed_1a,-6.406853007629835e-16
Quaternary_Balanced_1,Quaternary_Skewed_1b,-6.406853007629835e-16
Quaternary_Balanced_1,Quaternary_Skewed_2,-6.406853007629835e-16
Quaternary_Balanced_1,Quaternary_Extreme_1a,0.0
Quaternary_Balanced_1,Quaternary_Extreme_1b,0.0
Quaternary_Balanced_1,Quaternary_Extreme_2,0.0
Quaternary_Balanced_1,Continuous_Normal,0.005590507112261278
Quaternary_Balanced_1,Continuous_Skewed,0.004045445427265371
Quaternary_Balanced_1,Continuous_Binary_Normal_1,0.6843084252275273
Quaternary_Balanced_1,Continuous_Binary_Normal_2,0.7121494962365549
Quaternary_Balanced_1,Continuous_Trinary_Normal,0.0
Quaternary_Balanced_1,Continuous_Quaternary_Normal,1.3869195781337167
Quaternary_Balanced_1,Continuous_Binary_Skewed,0.6817807057563094
Quaternary_Balanced_1,Continuous_Trinary_Skewed,0.00732976165771948
Quaternary_Balanced_1,Continuous_Quaternary_Skewed,1.3869195781337167
Quaternary_Balanced_1,Unary_1,0.007829447413895352
Quaternary_Balanced_1,Unary_2,0.0
Quaternary_Balanced_1,Correlated_1,0.0
Quaternary_Balanced_1,Correlated_2,0.0
Quaternary_Balanced_2,Quaternary_Skewed_1a,-6.406853007629835e-16
Quaternary_Balanced_2,Quaternary_Skewed_1b,-6.406853007629835e-16
Quaternary_Balanced_2,Quaternary_Skewed_2,-6.406853007629835e-16
Quaternary_Balanced_2,Quaternary_Extreme_1a,0.0
Quaternary_Balanced_2,Quaternary_Extreme_1b,0.0
Quaternary_Balanced_2,Quaternary_Extreme_2,0.0
Quaternary_Balanced_2,Continuous_Normal,0.005590507112261278
Quaternary_Balanced_2,Continuous_Skewed,0.004058878753198769
Quaternary_Balanced_2,Continuous_Binary_Normal_1,0.6843084252275273
Quaternary_Balanced_2,Continuous_Binary_Normal_2,0.7121494962365549
Quaternary_Balanced_2,Continuous_Trinary_Normal,0.0
Quaternary_Balanced_2,Continuous_Quaternary_Normal,1.3869195781337167
Quaternary_Balanced_2,Continuous_Binary_Skewed,0.6817807057563094
Quaternary_Balanced_2,Continuous_Trinary_Skewed,0.00732976165771948
Quaternary_Balanced_2,Continuous_Quaternary_Skewed,1.3869195781337167
Quaternary_Balanced_2,Unary_1,0.007829447413895352
Quaternary_Balanced_2,Unary_2,0.0
Quaternary_Balanced_2,Correlated_1,0.0
Quaternary_Balanced_2,Correlated_2,0.0
Quaternary_Skewed_1a,Quaternary_Skewed_1b,1.3868421881310118
Quaternary_Skewed_1a,Quaternary_Skewed_2,0.251629167387823
Quaternary_Skewed_1a,Quaternary_Extreme_1a,0.4287864660940752
Quaternary_Skewed_1a,Quaternary_Extreme_1b,0.4287864660940752
Quaternary_Skewed_1a,Quaternary_Extreme_2,0.07942293644949869
Quaternary_Skewed_1a,Continuous_Normal,0.0
Quaternary_Skewed_1a,Continuous_Skewed,0.0
Quaternary_Skewed_1a,Continuous_Binary_Normal_1,0.007509774487511001
Quaternary_Skewed_1a,Continuous_Binary_Normal_2,0.0036667416078237647
Quaternary_Skewed_1a,Continuous_Trinary_Normal,0.0
Quaternary_Skewed_1a,Continuous_Quaternary_Normal,0.0020020063831422963
Quaternary_Skewed_1a,Continuous_Binary_Skewed,0.0
Quaternary_Skewed_1a,Continuous_Trinary_Skewed,0.016303579239187238
Quaternary_Skewed_1a,Continuous_Quaternary_Skewed,0.0
Quaternary_Skewed_1a,Unary_1,0.0
Quaternary_Skewed_1a,Unary_2,0.0005852215152541973
Quaternary_Skewed_1a,Correlated_1,0.9600363095832557
Quaternary_Skewed_1a,Correlated_2,0.9596712302181762
Quaternary_Skewed_1b,Quaternary_Skewed_2,0.251629167387823
Quaternary_Skewed_1b,Quaternary_Extreme_1a,0.4287864660940752
Quaternary_Skewed_1b,Quaternary_Extreme_1b,0.4287864660940752
Quaternary_Skewed_1b,Quaternary_Extreme_2,0.07942293644949869
Quaternary_Skewed_1b,Continuous_Normal,0.0
Quaternary_Skewed_1b,Continuous_Skewed,0.0
Quaternary_Skewed_1b,Continuous_Binary_Normal_1,0.007509774487511001
Quaternary_Skewed_1b,Continuous_Binary_Normal_2,0.0036667416078237647
Quaternary_Skewed_1b,Continuous_Trinary_Normal,0.0
Quaternary_Skewed_1b,Continuous_Quaternary_Normal,0.0020020063831422963
Quaternary_Skewed_1b,Continuous_Binary_Skewed,0.0
Quaternary_Skewed_1b,Continuous_Trinary_Skewed,0.016303579239187238
Quaternary_Skewed_1b,Continuous_Quaternary_Skewed,0.0
Quaternary_Skewed_1b,Unary_1,0.0
Quaternary_Skewed_1b,Unary_2,0.0005852215152541973
Quaternary_Skewed_1b,Correlated_1,0.9597029762499224
Quaternary_Skewed_1b,Correlated_2,0.959994642916589
Quaternary_Skewed_2,Quaternary_Extreme_1a,0.07942293644949869
