x,y,v
Continuous Trinary Skewed,Trinary Skewed 1a,0.008631504694199111
Continuous Trinary Skewed,Trinary Skewed 1b,0.008631504694199111
Continuous Trinary Skewed,Trinary Skewed 2,0.0061699693648895985
Continuous Quaternary Skewed,Trinary Balanced 2,0.0
Continuous Quaternary Skewed,Binary Balanced 1,0.6941401805579458
Continuous Quaternary Skewed,Binary Balanced 2,0.6941401805579458
Continuous Quaternary Skewed,Binary Extreme 1a,0.000873701547981165
Continuous Quaternary Skewed,Binary Extreme 1b,0.000873701547981165
Continuous Quaternary Skewed,Binary Extreme 2,0.0
Continuous Quaternary Skewed,Trinary Balanced 1,0.0
Continuous Quaternary Skewed,Trinary Skewed 1a,0.020029567506636304
Continuous Trinary Skewed,Trinary Extreme 1a,6.940461946090881e-06
Continuous Quaternary Skewed,Trinary Skewed 1b,0.020029567506636304
Continuous Quaternary Skewed,Trinary Skewed 2,0.0
Continuous Quaternary Skewed,Trinary Extreme 1a,0.004287503495658254
Continuous Quaternary Skewed,Trinary Extreme 1b,0.004287503495658254
Continuous Quaternary Skewed,Trinary Extreme 2,0.0012819747542393849
Continuous Quaternary Skewed,Quaternary Balanced 1,0.563416977546783
Continuous Trinary Skewed,Continuous Binary Skewed,0.005760382492269844
Continuous Trinary Skewed,Continuous Quaternary Normal,0.05523480670608549
Continuous Trinary Skewed,Continuous Trinary Normal,1.0706608346295994
Continuous Trinary Skewed,Continuous Binary Normal 2,0.006668606813690303
Continuous Trinary Skewed,Continuous Binary Normal 1,0.02385603707978934
Continuous Trinary Skewed,Continuous Skewed,0.023958871987413755
Continuous Trinary Skewed,Continuous Normal,0.0
Continuous Trinary Skewed,Quaternary Extreme 2,0.004127873716674776
Continuous Trinary Skewed,Quaternary Extreme 1b,0.0063535629698615904
Continuous Trinary Skewed,Quaternary Extreme 1a,0.0063535629698615904
Continuous Trinary Skewed,Quaternary Skewed 2,0.0025541228846314963
Continuous Trinary Skewed,Quaternary Skewed 1b,0.009766569082182543
Continuous Trinary Skewed,Quaternary Skewed 1a,0.009766569082182543
Continuous Trinary Skewed,Quaternary Balanced 2,0.006634944281102556
Continuous Trinary Skewed,Quaternary Balanced 1,0.006634944281102556
Continuous Trinary Skewed,Trinary Extreme 2,0.0007691948117100375
Continuous Trinary Skewed,Trinary Extreme 1b,6.940461946090881e-06
Continuous Binary Skewed,Binary Balanced 2,0.6941401805579458
Continuous Binary Skewed,Binary Balanced 1,0.6941401805579458
Continuous Quaternary Normal,Continuous Trinary Normal,0.008281384036401995
Continuous Trinary Normal,Trinary Balanced 2,0.6374666978876911
Continuous Trinary Normal,Binary Balanced 1,0.0
Continuous Trinary Normal,Binary Balanced 2,0.0
Continuous Trinary Normal,Binary Extreme 1a,0.0
Continuous Trinary Normal,Binary Extreme 1b,0.0
Continuous Trinary Normal,Binary Extreme 2,0.00021100288049802352
Continuous Trinary Normal,Trinary Balanced 1,0.6374666978876911
Continuous Trinary Normal,Trinary Skewed 1a,0.0
Continuous Trinary Normal,Quaternary Skewed 1a,0.0
Continuous Trinary Normal,Trinary Skewed 1b,0.0
Continuous Trinary Normal,Trinary Skewed 2,1.561421315685374e-05
Continuous Trinary Normal,Trinary Extreme 1a,0.0003004785221570874
Continuous Trinary Normal,Trinary Extreme 1b,0.0003004785221570874
Continuous Trinary Normal,Trinary Extreme 2,0.000347296074813809
Continuous Trinary Normal,Quaternary Balanced 1,0.0
Continuous Binary Normal 2,Continuous Binary Normal 1,0.7205092004656284
Continuous Binary Normal 2,Continuous Skewed,0.01581366228524428
Continuous Binary Normal 2,Continuous Normal,0.009518474155343348
Continuous Binary Normal 2,Quaternary Extreme 2,0.01011227205182866
Continuous Binary Normal 2,Quaternary Extreme 1b,0.010458769738826633
Continuous Binary Normal 2,Quaternary Extreme 1a,0.010458769738826633
Continuous Binary Normal 2,Quaternary Skewed 2,0.005622890211506176
Continuous Binary Normal 2,Quaternary Skewed 1b,0.023008741947386984
Continuous Binary Normal 2,Quaternary Skewed 1a,0.023008741947386984
Continuous Binary Normal 2,Quaternary Balanced 2,0.213031510591516
Continuous Binary Normal 2,Quaternary Balanced 1,0.213031510591516
Continuous Binary Normal 2,Trinary Extreme 2,0.0150035205280569
Continuous Binary Normal 2,Trinary Extreme 1b,0.017784059999541333
Continuous Binary Normal 2,Trinary Extreme 1a,0.017784059999541333
Continuous Binary Normal 2,Trinary Skewed 2,0.023665009386132082
Continuous Binary Normal 2,Trinary Skewed 1b,0.010173104742201733
Continuous Binary Normal 2,Trinary Skewed 1a,0.010173104742201733
Continuous Trinary Normal,Quaternary Balanced 2,0.0
Continuous Trinary Normal,Quaternary Skewed 1b,0.0
Continuous Quaternary Normal,Continuous Binary Normal 2,0.6940041890112107
Continuous Quaternary Normal,Quaternary Skewed 1b,0.0010657114350354345
Continuous Quaternary Normal,Trinary Extreme 1a,0.0023984725501631833
Continuous Quaternary Normal,Trinary Extreme 1b,0.0023984725501631833
Continuous Quaternary Normal,Trinary Extreme 2,0.0011198380291525525
Continuous Quaternary Normal,Quaternary Balanced 1,0.563416977546783
Continuous Quaternary Normal,Quaternary Balanced 2,0.563416977546783
Continuous Quaternary Normal,Quaternary Skewed 1a,0.0010657114350354345
Continuous Quaternary Normal,Quaternary Skewed 2,0.003237878546635328
Continuous Trinary Normal,Quaternary Skewed 2,0.008318578786429798
Continuous Quaternary Normal,Quaternary Extreme 1a,3.688372670452011e-05
Continuous Quaternary Normal,Quaternary Extreme 1b,3.688372670452011e-05
Continuous Quaternary Normal,Quaternary Extreme 2,8.828833066629693e-05
Continuous Quaternary Normal,Continuous Normal,0.0
Continuous Quaternary Normal,Continuous Skewed,0.0
Continuous Quaternary Normal,Continuous Binary Normal 1,0.6970392005477599
Continuous Quaternary Normal,Trinary Skewed 2,0.0
Continuous Quaternary Normal,Trinary Skewed 1b,0.004178855330202091
Continuous Quaternary Normal,Trinary Skewed 1a,0.004178855330202091
Continuous Quaternary Normal,Trinary Balanced 2,0.0
Continuous Quaternary Normal,Trinary Balanced 1,0.0
Continuous Quaternary Normal,Binary Extreme 2,0.0
Continuous Quaternary Normal,Binary Extreme 1b,0.0
Continuous Quaternary Normal,Binary Extreme 1a,0.0
Continuous Quaternary Normal,Binary Balanced 2,0.6941401805579458
Continuous Quaternary Normal,Binary Balanced 1,0.6941401805579458
Continuous Trinary Normal,Continuous Binary Normal 2,0.0
Continuous Trinary Normal,Continuous Binary Normal 1,0.0
Continuous Trinary Normal,Continuous Skewed,0.06520207318392268
Continuous Trinary Normal,Continuous Normal,0.0
Continuous Trinary Normal,Quaternary Extreme 2,0.003849916604196752
Continuous Trinary Normal,Quaternary Extreme 1b,0.006560594563511261
Continuous Trinary Normal,Quaternary Extreme 1a,0.006560594563511261
Continuous Quaternary Skewed,Quaternary Balanced 2,0.563416977546783
Continuous Quaternary Skewed,Quaternary Skewed 1a,0.0034570322238190437
Continuous Quaternary Skewed,Quaternary Skewed 1b,0.0034570322238190437
Correlated 1,Continuous Normal,0.03148546517006956
Correlated 1,Quaternary Skewed 1a,0.5510526568700482
Correlated 1,Quaternary Skewed 1b,0.5510526568700482
Correlated 1,Quaternary Skewed 2,0.5386077906963319
Correlated 1,Quaternary Extreme 1a,0.3481082060534128
Correlated 1,Quaternary Extreme 1b,0.3481064727200795
Correlated 1,Quaternary Extreme 2,0.31199185442915994
Correlated 1,Continuous Skewed,0.0
Correlated 1,Unary 1,0.0
Correlated 1,Continuous Binary Normal 1,0.0
Correlated 1,Continuous Binary Normal 2,0.0
Correlated 1,Continuous Trinary Normal,0.0
Correlated 1,Continuous Quaternary Normal,0.01235656887133807
Correlated 1,Continuous Binary Skewed,0.0
Correlated 1,Continuous Trinary Skewed,0.015121480195674053
Correlated 1,Quaternary Balanced 2,0.00047529971707811926
Correlated 1,Quaternary Balanced 1,0.0007885663837447515
Correlated 1,Trinary Extreme 2,0.24681813822113194
Correlated 1,Trinary Extreme 1b,0.2969845304674594
Correlated 1,Trinary Extreme 1a,0.29693475268968156
Correlated 1,Trinary Skewed 2,0.5031810001495104
Correlated 1,Trinary Skewed 1b,0.5117743765640363
Correlated 1,Trinary Skewed 1a,0.5117743765640363
Correlated 1,Trinary Balanced 2,0.0
Correlated 1,Trinary Balanced 1,0.0
Correlated 1,Binary Extreme 2,0.25761707066370165
Correlated 1,Binary Extreme 1b,0.3154338921248948
Correlated 1,Binary Extreme 1a,0.3154338921248948
Correlated 1,Binary Balanced 2,0.0
Correlated 1,Binary Balanced 1,0.0
Unary 2,Unary 1,0.038886166138980105
Unary 2,Continuous Quaternary Skewed,0.0
Correlated 1,Continuous Quaternary Skewed,0.007943316285209612
Correlated 1,Unary 2,0.08287563345238302
Unary 2,Continuous Binary Skewed,0.008597664220470591
Correlated 2,Continuous Binary Normal 2,0.0
Correlated 2,Quaternary Extreme 1a,0.34817945206295886
Correlated 2,Quaternary Extreme 1b,0.3480984806343874
Correlated 2,Quaternary Extreme 2,0.3119512036355091
Correlated 2,Continuous Normal,0.031740460476852306
Correlated 2,Continuous Skewed,0.0
Correlated 2,Continuous Binary Normal 1,0.0
Correlated 2,Continuous Trinary Normal,0.0
Correlated 2,Binary Balanced 1,0.0
Correlated 2,Continuous Quaternary Normal,0.011899933755055159
Correlated 2,Continuous Binary Skewed,0.0
Correlated 2,Continuous Trinary Skewed,0.01271419632305637
Correlated 2,Continuous Quaternary Skewed,0.00640456606425488
Correlated 2,Unary 1,0.0
Correlated 2,Unary 2,0.08165013517836783
Correlated 2,Quaternary Skewed 2,0.5386687906963319
Correlated 2,Quaternary Skewed 1b,0.5509606568700481
Correlated 2,Quaternary Skewed 1a,0.5510526568700482
Correlated 2,Quaternary Balanced 2,0.000506765662244034
Correlated 2,Quaternary Balanced 1,0.0005665052837336502
Correlated 2,Trinary Extreme 2,0.24710976679256044
Correlated 2,Trinary Extreme 1b,0.29691766380079265
Correlated 2,Trinary Extreme 1a,0.296714097134126
Correlated 2,Trinary Skewed 2,0.5032472858637961
Correlated 2,Trinary Skewed 1b,0.5121179956116554
Correlated 2,Trinary Skewed 1a,0.5121179956116554
Correlated 2,Trinary Balanced 2,0.0
Correlated 2,Trinary Balanced 1,0.0
Correlated 2,Binary Extreme 2,0.2579027849494159
Correlated 2,Binary Extreme 1b,0.3154338921248948
Correlated 2,Binary Extreme 1a,0.3154338921248948
Correlated 2,Binary Balanced 2,0.0
Unary 2,Continuous Trinary Skewed,0.0
Unary 2,Continuous Quaternary Normal,0.0
Continuous Quaternary Skewed,Quaternary Skewed 2,0.0
Unary 1,Trinary Extreme 2,0.008741000848526921
Unary 1,Trinary Balanced 2,0.01896152578550831
Unary 1,Trinary Skewed 1a,0.010216403068065876
Unary 1,Trinary Skewed 1b,0.010216403068065876
Unary 1,Trinary Skewed 2,0.002782416821808147
Unary 1,Trinary Extreme 1a,0.00014749771025554105
Unary 1,Trinary Extreme 1b,0.00014749771025554105
Unary 1,Quaternary Balanced 1,0.0
Unary 1,Continuous Normal,0.009697612095497021
Unary 1,Quaternary Balanced 2,0.0
Unary 1,Quaternary Skewed 1a,0.007536620449551969
Unary 1,Quaternary Skewed 1b,0.007536620449551969
Unary 1,Quaternary Skewed 2,0.0010906866866730082
Unary 1,Quaternary Extreme 1a,0.01088956833808361
Unary 1,Quaternary Extreme 1b,0.01088956833808361
Unary 1,Trinary Balanced 1,0.01896152578550831
Unary 1,Binary Extreme 2,0.008889436408880737
Unary 1,Binary Extreme 1b,0.0
Unary 1,Binary Extreme 1a,0.0
Unary 1,Binary Balanced 2,0.007791116146264931
Unary 1,Binary Balanced 1,0.007791116146264931
Continuous Quaternary Skewed,Continuous Trinary Skewed,0.03265081832351058
Continuous Quaternary Skewed,Continuous Binary Skewed,0.6904561206926219
Continuous Quaternary Skewed,Continuous Quaternary Normal,1.3895086161379626
Continuous Quaternary Skewed,Continuous Trinary Normal,0.0
Continuous Quaternary Skewed,Continuous Binary Normal 2,0.6592830585280112
Continuous Quaternary Skewed,Continuous Binary Normal 1,0.7105609551950423
Continuous Quaternary Skewed,Continuous Skewed,0.0
Continuous Quaternary Skewed,Continuous Normal,0.0
Continuous Quaternary Skewed,Quaternary Extreme 2,7.952429748543554e-05
Continuous Quaternary Skewed,Quaternary Extreme 1b,0.015178099642685789
Continuous Quaternary Skewed,Quaternary Extreme 1a,0.015178099642685789
Unary 1,Quaternary Extreme 2,0.00034411173383881044
Unary 1,Continuous Skewed,0.0
Unary 2,Continuous Trinary Normal,0.004249733960547175
Unary 2,Quaternary Skewed 2,0.0015093060250071129
Unary 2,Trinary Extreme 1b,0.00790444310137092
Unary 2,Trinary Extreme 2,2.4215916226483003e-05
Unary 2,Quaternary Balanced 1,0.012830507039536644
Unary 2,Quaternary Balanced 2,0.012830507039536644
Unary 2,Quaternary Skewed 1a,0.010870301460491952
Unary 2,Quaternary Skewed 1b,0.010870301460491952
Unary 2,Quaternary Extreme 1a,0.0038445750208400725
Unary 1,Continuous Binary Normal 1,0.019995716123467844
Unary 2,Quaternary Extreme 1b,0.0038445750208400725
Unary 2,Quaternary Extreme 2,0.00015252492269922957
Unary 2,Continuous Normal,0.018765804680466847
Unary 2,Continuous Skewed,0.009322914137647853
Unary 2,Continuous Binary Normal 1,0.0
Unary 2,Continuous Binary Normal 2,0.0
Unary 2,Trinary Extreme 1a,0.00790444310137092
Unary 2,Trinary Skewed 2,0.0
Unary 2,Trinary Skewed 1b,0.019197421019554895
Unary 2,Trinary Skewed 1a,0.019197421019554895
Unary 2,Trinary Balanced 2,0.008521229496090823
Unary 2,Trinary Balanced 1,0.008521229496090823
Unary 2,Binary Extreme 2,0.0
Unary 2,Binary Extreme 1b,0.00791706102054901
Unary 2,Binary Extreme 1a,0.00791706102054901
Unary 2,Binary Balanced 2,0.0
Unary 2,Binary Balanced 1,0.0
Unary 1,Continuous Quaternary Skewed,0.0
Unary 1,Continuous Trinary Skewed,0.03476426013865552
Unary 1,Continuous Binary Skewed,0.05537237468383882
Unary 1,Continuous Quaternary Normal,0.0
Unary 1,Continuous Trinary Normal,0.0
Unary 1,Continuous Binary Normal 2,0.007072222755319935
Continuous Binary Normal 2,Trinary Balanced 2,0.0
Continuous Binary Normal 2,Binary Extreme 2,0.013507112221355921
Binary Extreme 1a,Binary Balanced 1,0.0
Quaternary Balanced 2,Trinary Balanced 1,0.0
Quaternary Balanced 1,Trinary Extreme 2,0.044
Quaternary Balanced 2,Binary Balanced 1,0.498
Quaternary Balanced 2,Binary Balanced 2,0.498
Quaternary Balanced 2,Binary Extreme 1a,0.0
Quaternary Balanced 2,Binary Extreme 1b,0.0
Quaternary Balanced 2,Binary Extreme 2,0.0
Quaternary Balanced 2,Trinary Balanced 2,0.0
Quaternary Balanced 1,Trinary Extreme 1a,0.06
Quaternary Balanced 2,Trinary Skewed 1a,0.0
Quaternary Balanced 2,Trinary Skewed 1b,0.0
Quaternary Balanced 2,Trinary Skewed 2,0.0
Quaternary Balanced 2,Trinary Extreme 1a,0.06
Quaternary Balanced 2,Trinary Extreme 1b,0.06
Quaternary Balanced 2,Trinary Extreme 2,0.044
Quaternary Balanced 1,Trinary Extreme 1b,0.06
Quaternary Balanced 1,Trinary Skewed 2,0.0
Continuous Binary Normal 2,Binary Extreme 1b,0.015040058979423288
Quaternary Balanced 1,Binary Balanced 1,0.498
Trinary Extreme 2,Trinary Balanced 2,0.0
Trinary Extreme 2,Trinary Skewed 1a,0.0
Trinary Extreme 2,Trinary Skewed 1b,0.0
Trinary Extreme 2,Trinary Skewed 2,0.22199999999999998
Trinary Extreme 2,Trinary Extreme 1a,0.0
Trinary Extreme 2,Trinary Extreme 1b,0.0
Quaternary Balanced 1,Binary Balanced 2,0.498
Quaternary Balanced 1,Trinary Skewed 1b,0.0
Quaternary Balanced 1,Binary Extreme 1a,0.0
Quaternary Balanced 1,Binary Extreme 1b,0.0
Quaternary Balanced 1,Binary Extreme 2,0.0
Quaternary Balanced 1,Trinary Balanced 1,0.0
Quaternary Balanced 1,Trinary Balanced 2,0.0
Quaternary Balanced 1,Trinary Skewed 1a,0.0
Quaternary Balanced 2,Quaternary Balanced 1,1.488
Quaternary Skewed 1a,Binary Balanced 1,0.0
Quaternary Skewed 1a,Binary Balanced 2,0.0
Quaternary Skewed 1b,Trinary Extreme 1b,0.222
Quaternary Skewed 1b,Trinary Balanced 1,0.0
Quaternary Skewed 1b,Trinary Balanced 2,0.0
Quaternary Skewed 1b,Trinary Skewed 1a,0.434
Quaternary Skewed 1b,Trinary Skewed 1b,0.434
Quaternary Skewed 1b,Trinary Skewed 2,0.0
Quaternary Skewed 1b,Trinary Extreme 1a,0.222
Quaternary Skewed 1b,Trinary Extreme 2,0.0
Quaternary Skewed 1a,Binary Extreme 1a,0.198
Quaternary Skewed 1b,Quaternary Balanced 1,-0.004
Quaternary Skewed 1b,Quaternary Balanced 2,-0.004
Quaternary Skewed 1b,Quaternary Skewed 1a,0.784
Quaternary Skewed 2,Binary Balanced 1,0.0
Quaternary Skewed 2,Binary Balanced 2,0.0
Quaternary Skewed 2,Binary Extreme 1a,0.0
Quaternary Skewed 1b,Binary Extreme 2,0.0
Quaternary Skewed 1b,Binary Extreme 1b,0.198
Quaternary Skewed 1b,Binary Extreme 1a,0.198
Quaternary Skewed 1b,Binary Balanced 2,0.0
Quaternary Skewed 1b,Binary Balanced 1,0.0
Quaternary Skewed 1a,Quaternary Balanced 2,-0.004
Quaternary Skewed 1a,Quaternary Balanced 1,-0.004
Quaternary Skewed 1a,Trinary Extreme 2,0.0
Quaternary Skewed 1a,Trinary Extreme 1b,0.222
Quaternary Skewed 1a,Trinary Extreme 1a,0.222
Quaternary Skewed 1a,Trinary Skewed 2,0.0
Quaternary Skewed 1a,Trinary Skewed 1b,0.434
Quaternary Skewed 1a,Trinary Skewed 1a,0.434
Quaternary Skewed 1a,Trinary Balanced 2,0.0
Quaternary Skewed 1a,Trinary Balanced 1,0.0
Quaternary Skewed 1a,Binary Extreme 2,0.0
Quaternary Skewed 1a,Binary Extreme 1b,0.198
Trinary Extreme 2,Trinary Balanced 1,0.0
Trinary Extreme 2,Binary Extreme 2,0.22199999999999998
Trinary Extreme 2,Binary Extreme 1b,0.0
Trinary Skewed 1a,Binary Extreme 2,0.0
Trinary Balanced 2,Binary Extreme 2,0.0
Trinary Balanced 2,Trinary Balanced 1,1.0
Trinary Skewed 1a,Binary Balanced 1,0.0
Trinary Skewed 1a,Binary Balanced 2,0.0
Trinary Skewed 1a,Binary Extreme 1a,0.29400000000000004
Trinary Skewed 1a,Binary Extreme 1b,0.29400000000000004
Trinary Skewed 1a,Trinary Balanced 1,0.0
Trinary Skewed 1b,Trinary Balanced 2,0.0
Trinary Skewed 1a,Trinary Balanced 2,0.0
Trinary Skewed 1b,Binary Balanced 1,0.0
Trinary Skewed 1b,Binary Balanced 2,0.0
Trinary Skewed 1b,Binary Extreme 1a,0.29400000000000004
Trinary Skewed 1b,Binary Extreme 1b,0.29400000000000004
Trinary Skewed 1b,Binary Extreme 2,0.0
Trinary Balanced 2,Binary Extreme 1b,0.0
Trinary Balanced 2,Binary Extreme 1a,0.0
Trinary Balanced 2,Binary Balanced 2,0.0
Trinary Balanced 2,Binary Balanced 1,0.0
Trinary Balanced 1,Binary Extreme 2,0.0
Trinary Balanced 1,Binary Extreme 1b,0.0
Trinary Balanced 1,Binary Extreme 1a,0.0
Trinary Balanced 1,Binary Balanced 2,0.0
Trinary Balanced 1,Binary Balanced 1,0.0
Binary Extreme 2,Binary Extreme 1b,0.0
Binary Extreme 2,Binary Extreme 1a,0.0
Binary Extreme 2,Binary Balanced 2,0.0
Binary Extreme 2,Binary Balanced 1,0.0
Binary Extreme 1b,Binary Extreme 1a,0.29400000000000004
Binary Extreme 1b,Binary Balanced 2,0.0
Binary Extreme 1b,Binary Balanced 1,0.0
Binary Extreme 1a,Binary Balanced 2,0.0
Trinary Skewed 1b,Trinary Balanced 1,0.0
Trinary Skewed 1b,Trinary Skewed 1a,0.5940000000000001
Trinary Extreme 2,Binary Extreme 1a,0.0
Trinary Extreme 1b,Trinary Balanced 1,0.0
Trinary Extreme 1a,Trinary Skewed 2,0.0
Trinary Extreme 1b,Binary Balanced 1,0.056
Trinary Extreme 1b,Binary Balanced 2,0.056
Trinary Extreme 1b,Binary Extreme 1a,0.29400000000000004
Trinary Extreme 1b,Binary Extreme 1b,0.29400000000000004
Trinary Extreme 1b,Binary Extreme 2,0.0
Trinary Extreme 1b,Trinary Balanced 2,0.0
Trinary Skewed 2,Binary Balanced 1,0.0
Trinary Extreme 1b,Trinary Skewed 1a,0.29400000000000004
Trinary Extreme 1b,Trinary Skewed 1b,0.29400000000000004
Trinary Extreme 1b,Trinary Skewed 2,0.0
Trinary Extreme 1b,Trinary Extreme 1a,0.392
Trinary Extreme 2,Binary Balanced 1,0.038
Trinary Extreme 2,Binary Balanced 2,0.038
Trinary Extreme 1a,Trinary Skewed 1b,0.29400000000000004
Trinary Extreme 1a,Trinary Skewed 1a,0.29400000000000004
Trinary Extreme 1a,Trinary Balanced 2,0.0
Trinary Extreme 1a,Trinary Balanced 1,0.0
Trinary Extreme 1a,Binary Extreme 2,0.0
Trinary Extreme 1a,Binary Extreme 1b,0.29400000000000004
Trinary Extreme 1a,Binary Extreme 1a,0.29400000000000004
Trinary Extreme 1a,Binary Balanced 2,0.056
Trinary Extreme 1a,Binary Balanced 1,0.056
Trinary Skewed 2,Trinary Skewed 1b,0.0
Trinary Skewed 2,Trinary Skewed 1a,0.0
Trinary Skewed 2,Trinary Balanced 2,0.0
Trinary Skewed 2,Trinary Balanced 1,0.0
Trinary Skewed 2,Binary Extreme 2,0.22199999999999998
Trinary Skewed 2,Binary Extreme 1b,0.0
Trinary Skewed 2,Binary Extreme 1a,0.0
Trinary Skewed 2,Binary Balanced 2,0.0
Quaternary Skewed 2,Binary Extreme 1b,0.0
Quaternary Skewed 2,Binary Extreme 2,0.188
Quaternary Skewed 2,Trinary Balanced 1,0.0
Continuous Skewed,Trinary Balanced 1,0.013408339751107695
Continuous Normal,Quaternary Extreme 2,0.026653698734342694
Continuous Skewed,Binary Balanced 1,0.0
Continuous Skewed,Binary Balanced 2,0.0
Continuous Skewed,Binary Extreme 1a,0.0
Continuous Skewed,Binary Extreme 1b,0.0
Continuous Skewed,Binary Extreme 2,0.0
Continuous Skewed,Trinary Balanced 2,0.013408339751107695
Continuous Skewed,Quaternary Balanced 2,0.0024283367242452633
Continuous Skewed,Trinary Skewed 1a,0.0
Continuous Skewed,Trinary Skewed 1b,0.0
Continuous Skewed,Trinary Skewed 2,0.01378178227845887
Continuous Skewed,Trinary Extreme 1a,0.00012603033208926463
Continuous Skewed,Trinary Extreme 1b,0.00012603033208926463
Continuous Skewed,Trinary Extreme 2,0.0
Continuous Normal,Quaternary Extreme 1b,0.00024167446472209698
Continuous Normal,Quaternary Extreme 1a,0.00024167446472209698
Continuous Normal,Quaternary Skewed 2,0.028912222979457263
Continuous Normal,Quaternary Skewed 1b,0.0
Continuous Normal,Quaternary Skewed 1a,0.0
Continuous Normal,Quaternary Balanced 2,0.0002205711005112576
Continuous Normal,Quaternary Balanced 1,0.0002205711005112576
Continuous Normal,Trinary Extreme 2,0.00600356259005546
Continuous Normal,Trinary Extreme 1b,0.0029176837594108184
Continuous Normal,Trinary Extreme 1a,0.0029176837594108184
Continuous Normal,Trinary Skewed 2,0.054911545848071584
Continuous Normal,Trinary Skewed 1b,0.0029054755841536263
Continuous Normal,Trinary Skewed 1a,0.0029054755841536263
Continuous Normal,Trinary Balanced 2,0.00767305328974888
Continuous Normal,Trinary Balanced 1,0.00767305328974888
Continuous Normal,Binary Extreme 2,0.006311000302364533
Continuous Normal,Binary Extreme 1b,0.0030831771770050143
Continuous Skewed,Quaternary Balanced 1,0.0024283367242452633
Continuous Skewed,Quaternary Skewed 1a,0.005589306307650413
Continuous Normal,Binary Balanced 2,0.005747822915588285
Continuous Binary Normal 1,Quaternary Extreme 1a,0.00015279594370257854
Continuous Binary Normal 1,Trinary Extreme 2,0.0016200077942204812
Continuous Binary Normal 1,Quaternary Balanced 1,0.20762468464524006
Continuous Binary Normal 1,Quaternary Balanced 2,0.20762468464524006
Continuous Binary Normal 1,Quaternary Skewed 1a,0.003933444061619617
Continuous Binary Normal 1,Quaternary Skewed 1b,0.003933444061619617
Continuous Binary Normal 1,Quaternary Skewed 2,0.018047781183722713
Continuous Binary Normal 1,Quaternary Extreme 1b,0.00015279594370257854
Continuous Skewed,Quaternary Skewed 1b,0.005589306307650413
Continuous Binary Normal 1,Quaternary Extreme 2,0.0002496724895696758
Continuous Binary Normal 1,Continuous Normal,0.0
Continuous Binary Normal 1,Continuous Skewed,0.0
Continuous Binary Normal 2,Binary Balanced 1,0.6941401805579458
Continuous Binary Normal 2,Binary Balanced 2,0.6941401805579458
Continuous Binary Normal 2,Binary Extreme 1a,0.015040058979423288
Continuous Binary Normal 1,Trinary Extreme 1b,0.00924553260817873
Continuous Binary Normal 1,Trinary Extreme 1a,0.00924553260817873
Continuous Binary Normal 1,Trinary Skewed 2,0.010631294277136672
Continuous Binary Normal 1,Trinary Skewed 1b,0.02329415191503116
Continuous Binary Normal 1,Trinary Skewed 1a,0.02329415191503116
Continuous Binary Normal 1,Trinary Balanced 2,0.009363205299862795
Continuous Binary Normal 1,Trinary Balanced 1,0.009363205299862795
Continuous Binary Normal 1,Binary Extreme 2,0.0
Continuous Binary Normal 1,Binary Extreme 1b,0.005954697860446112
Continuous Binary Normal 1,Binary Extreme 1a,0.005954697860446112
Continuous Binary Normal 1,Binary Balanced 2,0.6941401805579458
