x,y,v
h1_potassium_max,d1_hco3_max,0.06417819724723683
h1_potassium_max,d1_hco3_min,0.029649067206857893
h1_potassium_max,d1_hemaglobin_max,0.12921580343483052
h1_potassium_max,d1_hemaglobin_min,0.08297858451093543
h1_potassium_max,d1_hematocrit_max,0.08734243882908688
h1_potassium_max,d1_hematocrit_min,0.10818497435973029
h1_potassium_max,d1_inr_max,0.6547945266025712
h1_potassium_max,d1_inr_min,0.6553648840024868
h1_potassium_max,d1_lactate_max,1.0107100279235404
h1_potassium_max,d1_lactate_min,0.9369838585514447
h1_potassium_max,d1_platelets_max,0.16541398374944327
h1_potassium_min,age,0.06638801636493952
h1_potassium_min,elective_surgery,0.0
h1_potassium_min,d1_temp_min,0.01723590609553849
h1_potassium_min,d1_mbp_invasive_min,1.0939026645450918
h1_potassium_min,temp_apache,0.009926139502355102
h1_potassium_min,urineoutput_apache,0.7734623991600298
h1_potassium_min,ventilated_apache,0.0
h1_potassium_min,wbc_apache,0.30078911949263887
h1_potassium_min,d1_diasbp_invasive_max,1.1486251886388823
h1_potassium_min,d1_diasbp_invasive_min,0.9869724534704161
h1_potassium_min,d1_diasbp_max,0.0
h1_potassium_min,d1_diasbp_min,0.049148391281484294
h1_potassium_min,d1_diasbp_noninvasive_max,0.0
h1_potassium_min,d1_diasbp_noninvasive_min,0.05406805083475508
h1_potassium_min,d1_heartrate_max,0.014964797531963114
h1_potassium_min,d1_heartrate_min,0.01271609998356693
h1_potassium_min,d1_mbp_invasive_max,1.1663321435838037
h1_potassium_min,d1_mbp_max,0.0
h1_potassium_min,resprate_apache,0.0
h1_potassium_min,d1_mbp_min,0.0030195460216129177
h1_potassium_min,d1_mbp_noninvasive_max,0.0
h1_potassium_min,d1_mbp_noninvasive_min,0.0
h1_potassium_min,d1_resprate_max,0.00037091331229177626
h1_potassium_min,d1_resprate_min,0.0
h1_potassium_min,d1_spo2_max,0.012552659125550036
h1_potassium_min,d1_spo2_min,0.05638285031954071
h1_potassium_min,d1_sysbp_invasive_max,1.3023392700069216
h1_potassium_min,d1_sysbp_invasive_min,1.1542363971671428
h1_potassium_min,d1_sysbp_max,0.0
h1_potassium_min,d1_sysbp_min,0.0
h1_potassium_min,d1_sysbp_noninvasive_max,0.0013973136513816264
h1_potassium_min,d1_sysbp_noninvasive_min,0.0
h1_potassium_min,sodium_apache,0.05144070961438718
h1_potassium_min,ph_apache,1.203070971544875
h1_potassium_min,ethnicity,0.00035943458933754334
h1_potassium_min,bilirubin_apache,0.4376092710934527
h1_potassium_min,gender,0.009569655392182908
h1_potassium_min,height,0.0
h1_potassium_min,hospital_admit_source,0.007036196528505685
h1_potassium_min,icu_admit_source,0.00022851591947853958
h1_potassium_min,icu_stay_type,0.003717063101563227
h1_potassium_min,icu_type,0.0013295245995576487
h1_potassium_min,pre_icu_los_days,0.0
h1_potassium_min,weight,0.011781622641169776
h1_potassium_min,albumin_apache,0.41885148178826004
h1_potassium_min,apache_2_diagnosis,0.0
h1_potassium_min,apache_3j_diagnosis,0.0
h1_potassium_min,apache_post_operative,0.0
h1_potassium_min,arf_apache,0.0
h1_potassium_min,bun_apache,0.16045701257772915
h1_potassium_min,pao2_apache,1.4129487939883099
h1_potassium_min,creatinine_apache,0.17798476976229294
h1_potassium_min,fio2_apache,0.43234933436333023
h1_potassium_min,gcs_eyes_apache,0.0005549409705191255
h1_potassium_min,gcs_motor_apache,0.05475353723490439
h1_potassium_min,gcs_unable_apache,0.0
h1_potassium_min,gcs_verbal_apache,0.0
h1_potassium_min,glucose_apache,0.12502914591164993
h1_potassium_min,heart_rate_apache,0.008955548252667977
h1_potassium_min,hematocrit_apache,0.22574965263934432
h1_potassium_min,intubated_apache,0.0
h1_potassium_min,map_apache,0.04538623486644777
h1_potassium_min,paco2_apache,1.3515556278613627
h1_potassium_min,paco2_for_ph_apache,1.3987266389828705
h1_potassium_max,h1_sysbp_max,0.037257093062696534
h1_potassium_max,h1_sysbp_invasive_min,1.5656514310295822
h1_potassium_max,h1_sysbp_invasive_max,1.516106376531683
h1_potassium_max,height,0.0
h1_platelets_min,h1_hematocrit_max,3.360655356582578
h1_platelets_min,h1_hematocrit_min,3.3300769880152434
h1_platelets_min,h1_inr_max,1.132938633432326
h1_platelets_min,h1_inr_min,1.1114849620854965
h1_platelets_min,h1_lactate_max,2.511773204768342
h1_platelets_min,h1_lactate_min,2.480070826337278
h1_platelets_min,h1_platelets_max,4.456666887411656
h1_potassium_max,hospital_death,0.0043272412094272905
h1_potassium_max,age,0.0696863093131479
h1_potassium_max,bmi,0.012111701706384537
h1_potassium_max,elective_surgery,0.0
h1_potassium_max,ethnicity,0.0010263164878698688
h1_potassium_max,gender,0.005754839044728177
h1_potassium_max,hospital_admit_source,0.019170725251823346
h1_platelets_min,h1_hemaglobin_max,2.8261309519959283
h1_potassium_max,icu_admit_source,0.001594771572510437
h1_potassium_max,icu_stay_type,0.006227916591395736
h1_potassium_max,icu_type,0.006364348331097121
h1_potassium_max,pre_icu_los_days,0.0
h1_potassium_max,weight,0.034871446711731036
h1_potassium_max,albumin_apache,0.44473179334264135
h1_potassium_max,apache_2_diagnosis,0.0
h1_potassium_max,apache_3j_diagnosis,0.0
h1_potassium_max,apache_post_operative,0.000861295334866785
h1_potassium_max,arf_apache,0.0
h1_potassium_max,bilirubin_apache,0.4268693480280943
h1_potassium_max,bun_apache,0.17231853862613988
h1_potassium_max,creatinine_apache,0.18995169163483183
h1_platelets_min,h1_hemaglobin_min,2.83927102494555
h1_platelets_min,h1_hco3_min,2.1298524082171486
h1_potassium_max,h1_spo2_min,0.004596679410517002
h1_platelets_min,d1_sodium_min,0.10353592052316252
h1_platelets_min,d1_hemaglobin_max,0.10966757863784293
h1_platelets_min,d1_hemaglobin_min,0.11189991579364023
h1_platelets_min,d1_hematocrit_max,0.16009026065418608
h1_platelets_min,d1_hematocrit_min,0.1936503526482971
h1_platelets_min,d1_inr_max,1.1556298153610034
h1_platelets_min,d1_inr_min,1.1072292580877283
h1_platelets_min,d1_lactate_max,1.7504710597640987
h1_platelets_min,d1_lactate_min,1.6141176033242886
h1_platelets_min,d1_platelets_max,0.46220322586975016
h1_platelets_min,d1_platelets_min,0.40868755606260354
h1_platelets_min,d1_potassium_max,0.1047311777952884
h1_platelets_min,d1_potassium_min,0.09936788859790102
h1_platelets_min,d1_sodium_max,0.10966480746685736
h1_platelets_min,d1_wbc_max,0.14451825660880768
h1_platelets_min,h1_hco3_max,2.140220343618229
h1_platelets_min,d1_wbc_min,0.17048275743738017
h1_platelets_min,h1_albumin_max,2.4071141759813264
h1_platelets_min,h1_albumin_min,2.407134415192683
h1_platelets_min,h1_bilirubin_max,1.8524415328700155
h1_platelets_min,h1_bilirubin_min,1.858322949863072
h1_platelets_min,h1_bun_max,2.408561497639972
h1_platelets_min,h1_bun_min,2.3969916637520035
h1_platelets_min,h1_calcium_max,2.428390513694499
h1_platelets_min,h1_calcium_min,2.4450653559740205
h1_platelets_min,h1_creatinine_max,2.8417528186870373
h1_platelets_min,h1_creatinine_min,2.8714694486366032
h1_platelets_min,h1_glucose_max,1.7358918808821064
h1_platelets_min,h1_glucose_min,1.731943150242743
h1_potassium_max,fio2_apache,0.40742329608926475
h1_potassium_max,gcs_eyes_apache,0.0006720520748178567
h1_potassium_max,gcs_motor_apache,0.0
h1_potassium_max,h1_diasbp_max,0.06391088392095812
h1_potassium_max,d1_resprate_min,0.0
h1_potassium_max,d1_spo2_max,0.012139146786018351
h1_potassium_max,d1_spo2_min,0.041818943136535225
h1_potassium_max,d1_sysbp_invasive_max,1.32205585423592
h1_potassium_max,d1_sysbp_invasive_min,1.2025209877751664
h1_potassium_max,d1_sysbp_max,0.0032076670988581135
h1_potassium_max,d1_sysbp_min,0.0047096675025448675
h1_potassium_max,d1_sysbp_noninvasive_max,0.0
h1_potassium_max,d1_sysbp_noninvasive_min,0.0037317301394055313
h1_potassium_max,d1_temp_max,0.053613645348018046
h1_potassium_max,d1_temp_min,0.01521123795298962
h1_potassium_max,h1_diasbp_invasive_max,1.3221185518605996
h1_potassium_max,h1_diasbp_invasive_min,1.279631623573514
h1_potassium_max,h1_diasbp_min,0.00014399966675826548
h1_potassium_max,gcs_unable_apache,0.0
h1_potassium_max,h1_diasbp_noninvasive_max,0.056533238903499594
h1_potassium_max,h1_diasbp_noninvasive_min,0.03251550026143679
h1_potassium_max,h1_heartrate_max,0.0702478662263335
h1_potassium_max,h1_heartrate_min,0.0038379141970330544
h1_potassium_max,h1_mbp_invasive_max,1.3790822107034657
h1_potassium_max,h1_mbp_invasive_min,1.39371604803282
h1_potassium_max,h1_mbp_max,0.07269818694699204
h1_potassium_max,h1_mbp_min,0.0123306623278987
h1_potassium_max,h1_mbp_noninvasive_max,0.08787293262542839
h1_potassium_max,h1_mbp_noninvasive_min,0.03199331534284777
h1_potassium_max,h1_resprate_max,0.012582268451208911
h1_potassium_max,h1_resprate_min,0.004383938746793881
h1_potassium_max,h1_spo2_max,0.0
h1_potassium_max,d1_resprate_max,0.001647236275201358
h1_potassium_max,d1_mbp_noninvasive_min,0.0
h1_potassium_max,d1_mbp_noninvasive_max,0.0
h1_potassium_max,d1_mbp_min,0.0
h1_potassium_max,gcs_verbal_apache,0.010256848574290878
h1_potassium_max,glucose_apache,0.10029262741281553
h1_potassium_max,heart_rate_apache,0.0
h1_potassium_max,hematocrit_apache,0.2285513824347949
h1_potassium_max,intubated_apache,0.00634741184317944
h1_potassium_max,map_apache,0.022984557822935514
h1_potassium_max,paco2_apache,1.3624895340498866
h1_potassium_max,paco2_for_ph_apache,1.3549289463240277
h1_potassium_max,pao2_apache,1.4001717432238587
h1_potassium_max,ph_apache,1.185579801479565
h1_potassium_max,resprate_apache,0.0
h1_potassium_max,sodium_apache,0.06931313080135793
h1_potassium_max,temp_apache,0.015998676747181584
h1_potassium_max,urineoutput_apache,0.757652910201708
h1_potassium_max,ventilated_apache,0.0
h1_potassium_max,wbc_apache,0.35952820129271457
h1_potassium_max,d1_diasbp_invasive_max,1.1790480174495448
h1_potassium_max,d1_diasbp_invasive_min,0.9329584623853617
h1_potassium_max,d1_diasbp_max,0.0
h1_potassium_max,d1_diasbp_min,0.04305612582340146
h1_potassium_max,d1_diasbp_noninvasive_max,0.008582680555959232
h1_potassium_max,d1_diasbp_noninvasive_min,0.04413526246660604
h1_potassium_max,d1_heartrate_max,0.0033827598895781463
h1_potassium_max,d1_heartrate_min,0.0
h1_potassium_max,d1_mbp_invasive_max,1.173522517893348
h1_potassium_max,d1_mbp_invasive_min,1.062783246354397
h1_potassium_max,d1_mbp_max,0.002018833976956458
h1_potassium_min,d1_temp_max,0.029803685591631712
h1_potassium_min,h1_diasbp_invasive_max,1.31172880406519
d1_arterial_ph_min,h1_bun_max,1.0686351544827328
h1_sodium_max,d1_albumin_max,0.3319282165680084
h1_sodium_max,h1_mbp_noninvasive_min,0.004915848541715562
h1_sodium_max,h1_resprate_max,0.0013218288370131503
h1_sodium_max,h1_resprate_min,0.0038234172569016067
h1_sodium_max,h1_spo2_max,0.022677787040868758
h1_sodium_max,h1_spo2_min,0.0027750922914826504
h1_sodium_max,h1_sysbp_invasive_max,1.2645269134616064
h1_sodium_max,h1_sysbp_invasive_min,1.3503173710310072
h1_sodium_max,h1_sysbp_max,0.05378770819040524
h1_sodium_max,h1_sysbp_min,0.015165860603362002
h1_sodium_max,h1_sysbp_noninvasive_max,0.05322195181683753
h1_sodium_max,h1_sysbp_noninvasive_min,0.017369378616185926
h1_sodium_max,h1_temp_max,0.12072196686219971
h1_sodium_max,h1_temp_min,0.1433974198803476
h1_sodium_max,d1_albumin_min,0.31520171539102115
h1_sodium_max,h1_mbp_min,0.016244691016261914
h1_sodium_max,d1_bilirubin_max,0.2732670239568957
h1_sodium_max,d1_bilirubin_min,0.27165421144224666
h1_sodium_max,d1_bun_max,0.09564689277726357
h1_sodium_max,d1_bun_min,0.026205814033749775
h1_sodium_max,d1_calcium_max,0.04868902140778664
h1_sodium_max,d1_calcium_min,0.032992595507674416
h1_sodium_max,d1_creatinine_max,0.09392139748296868
h1_sodium_max,d1_creatinine_min,0.08265287415043332
h1_sodium_max,d1_glucose_max,0.13017716578699368
h1_sodium_max,d1_glucose_min,0.0927958423160189
h1_sodium_max,d1_hco3_max,0.07937383423700695
h1_sodium_max,d1_hco3_min,0.04680509218243323
h1_sodium_max,d1_hemaglobin_max,0.12872012332061455
h1_sodium_max,h1_mbp_noninvasive_max,0.07403815001540526
h1_sodium_max,h1_mbp_max,0.07551185232665514
h1_sodium_max,d1_hematocrit_max,0.05608851105403545
h1_sodium_max,d1_sysbp_max,0.01572463638815691
h1_sodium_max,d1_heartrate_min,0.014219608366741188
h1_sodium_max,d1_mbp_invasive_max,1.0093761572917828
h1_sodium_max,d1_mbp_invasive_min,0.8385820102790271
h1_sodium_max,d1_mbp_max,0.0007131291650837035
h1_sodium_max,d1_mbp_min,0.0
h1_sodium_max,d1_mbp_noninvasive_max,0.012486476071738917
h1_sodium_max,d1_mbp_noninvasive_min,0.0
h1_sodium_max,d1_resprate_max,0.011103791361779525
h1_sodium_max,d1_resprate_min,0.0
h1_sodium_max,d1_spo2_max,0.0033023161510659094
h1_sodium_max,d1_spo2_min,0.037643623079326005
h1_sodium_max,d1_sysbp_invasive_max,1.1442666395891847
h1_sodium_max,d1_sysbp_invasive_min,1.0545671795320009
h1_sodium_max,d1_sysbp_min,0.0
h1_sodium_max,h1_mbp_invasive_min,1.1432887574731558
h1_sodium_max,d1_sysbp_noninvasive_max,0.04103846083637919
h1_sodium_max,d1_sysbp_noninvasive_min,0.0030306355721281264
h1_sodium_max,d1_temp_max,0.02157256609804703
h1_sodium_max,d1_temp_min,0.0
h1_sodium_max,h1_diasbp_invasive_max,1.0721093753404825
h1_sodium_max,h1_diasbp_invasive_min,1.1255200729135217
h1_sodium_max,h1_diasbp_max,0.06533137947863032
h1_sodium_max,h1_diasbp_min,0.0188227013639084
h1_sodium_max,h1_diasbp_noninvasive_max,0.07841473668288756
h1_sodium_max,h1_diasbp_noninvasive_min,0.0610164492588714
h1_sodium_max,h1_heartrate_max,0.0944325372838235
h1_sodium_max,h1_heartrate_min,0.03370481376611334
h1_sodium_max,h1_mbp_invasive_max,1.1259268499428003
h1_sodium_max,d1_hemaglobin_min,0.11215132679754847
h1_sodium_max,d1_hematocrit_min,0.07829863086969446
h1_potassium_min,h1_diasbp_invasive_min,1.283690963044231
h1_sodium_min,icu_admit_source,0.002308388223005725
h1_sodium_max,h1_lactate_min,1.2997655059353894
h1_sodium_max,h1_platelets_max,1.9418713419038807
h1_sodium_max,h1_platelets_min,1.866214725027111
h1_sodium_max,h1_potassium_max,1.125374099549263
h1_sodium_max,h1_potassium_min,1.0902747737808611
h1_sodium_min,hospital_death,0.013264267427893328
h1_sodium_min,age,0.039666304007211384
h1_sodium_min,bmi,0.022495456834379368
h1_sodium_min,elective_surgery,0.0
h1_sodium_min,ethnicity,0.00826275713975118
h1_sodium_min,gender,0.01710111213798937
h1_sodium_min,height,0.0
h1_sodium_min,hospital_admit_source,0.009619241130681546
h1_sodium_min,icu_stay_type,0.0
h1_sodium_max,h1_inr_min,0.5479161553663134
h1_sodium_min,icu_type,0.0018815957307185402
h1_sodium_min,pre_icu_los_days,0.0
h1_sodium_min,weight,0.048175104242333955
h1_sodium_min,albumin_apache,0.31868153035291735
h1_sodium_min,apache_2_diagnosis,0.004207090681851433
h1_sodium_min,apache_3j_diagnosis,0.0
h1_sodium_min,apache_post_operative,0.018785384737334265
h1_sodium_min,arf_apache,0.0
h1_sodium_min,bilirubin_apache,0.3083945500821965
h1_sodium_min,bun_apache,0.14130622788756053
h1_sodium_min,creatinine_apache,0.2044116166186405
h1_sodium_min,fio2_apache,0.37114824855162354
h1_sodium_min,gcs_eyes_apache,0.005778415494482368
h1_sodium_max,h1_lactate_max,1.2394456511130256
h1_sodium_max,h1_inr_max,0.5938252550707821
h1_sodium_max,d1_inr_max,0.591489339413712
h1_sodium_max,h1_bilirubin_max,0.7683610416763536
h1_sodium_max,d1_inr_min,0.5428836306140226
h1_sodium_max,d1_lactate_max,1.0177499174002405
h1_sodium_max,d1_lactate_min,0.8783896216261091
h1_sodium_max,d1_platelets_max,0.16475930908009673
h1_sodium_max,d1_platelets_min,0.18631615257552525
h1_sodium_max,d1_potassium_max,0.036464750749979125
h1_sodium_max,d1_potassium_min,0.08865593374285474
h1_sodium_max,d1_sodium_max,0.1981128108574448
h1_sodium_max,d1_sodium_min,0.1457460456146693
h1_sodium_max,d1_wbc_max,0.15599621465066305
h1_sodium_max,d1_wbc_min,0.14566077676088351
h1_sodium_max,h1_albumin_max,1.108526990576285
h1_sodium_max,h1_albumin_min,1.0841201845843544
h1_sodium_max,h1_bilirubin_min,0.7663814090776624
h1_sodium_max,h1_hematocrit_min,1.710046049789205
h1_sodium_max,h1_bun_max,1.3721742399381944
h1_sodium_max,h1_bun_min,1.3990565955814334
h1_sodium_max,h1_calcium_max,1.2554003785773435
h1_sodium_max,h1_calcium_min,1.2292022267886176
h1_sodium_max,h1_creatinine_max,1.6394996312886319
h1_sodium_max,h1_creatinine_min,1.6361999606438928
h1_sodium_max,h1_glucose_max,1.1700179708855543
h1_sodium_max,h1_glucose_min,1.1661484585763104
h1_sodium_max,h1_hco3_max,0.9964980016524048
h1_sodium_max,h1_hco3_min,0.9442281582322418
h1_sodium_max,h1_hemaglobin_max,1.4138366445281632
h1_sodium_max,h1_hemaglobin_min,1.4047579164814818
h1_sodium_max,h1_hematocrit_max,1.822376609004393
h1_sodium_max,d1_heartrate_max,0.0
h1_sodium_max,d1_diasbp_noninvasive_min,0.0
h1_sodium_max,d1_diasbp_noninvasive_max,0.0
h1_potassium_min,d1_lactate_min,0.9116917721761628
h1_potassium_min,d1_creatinine_max,0.057391647181912475
h1_potassium_min,d1_creatinine_min,0.0811854773455889
h1_potassium_min,d1_glucose_max,0.09051480738381246
h1_potassium_min,d1_glucose_min,0.10797575816658123
h1_potassium_min,d1_hco3_max,0.052817362270856094
h1_potassium_min,d1_hco3_min,0.07566270788699248
h1_potassium_min,d1_hemaglobin_max,0.11889426232716716
h1_potassium_min,d1_hemaglobin_min,0.12378206321487983
h1_potassium_min,d1_hematocrit_max,0.05831820186065073
h1_potassium_min,d1_hematocrit_min,0.11872801600621719
h1_potassium_min,d1_inr_max,0.6301185547831718
h1_potassium_min,d1_inr_min,0.6256937239159197
h1_potassium_min,d1_lactate_max,1.0210503180464925
h1_potassium_min,d1_platelets_max,0.15346137936547866
h1_potassium_min,d1_calcium_max,0.05394035075842485
h1_potassium_min,d1_platelets_min,0.13345133538884246
h1_potassium_min,d1_potassium_max,0.12133053068432753
h1_potassium_min,d1_potassium_min,0.14224552136909763
h1_potassium_min,d1_sodium_max,0.04994872932352301
h1_potassium_min,d1_sodium_min,0.058976230891921055
h1_potassium_min,d1_wbc_max,0.10152261244511118
h1_potassium_min,d1_wbc_min,0.1509304919245147
h1_potassium_min,h1_albumin_max,1.3342203687951724
h1_potassium_min,h1_albumin_min,1.322043012499177
h1_potassium_min,h1_bilirubin_max,0.9172344588199639
h1_potassium_min,h1_bilirubin_min,0.9122328435099307
h1_potassium_min,h1_bun_max,1.4738518474358862
h1_potassium_min,h1_bun_min,1.4853947681459387
h1_potassium_min,d1_calcium_min,0.08842167464966266
h1_potassium_min,d1_bun_min,0.09923501007773616
h1_sodium_max,d1_diasbp_min,0.0
h1_potassium_min,h1_resprate_min,0.055318127163528796
h1_potassium_min,h1_diasbp_max,0.05086156922723983
h1_potassium_min,h1_diasbp_min,0.0
h1_potassium_min,h1_diasbp_noninvasive_max,0.07270486856720648
h1_potassium_min,h1_diasbp_noninvasive_min,0.01525440128960387
h1_potassium_min,h1_heartrate_max,0.03303738575990378
h1_potassium_min,h1_heartrate_min,0.006342990986843766
h1_potassium_min,h1_mbp_invasive_max,1.3630603613446683
h1_potassium_min,h1_mbp_invasive_min,1.3558141454085324
h1_potassium_min,h1_mbp_max,0.07206741093652091
h1_potassium_min,h1_mbp_min,0.0
h1_potassium_min,h1_mbp_noninvasive_max,0.07437087531731779
h1_potassium_min,h1_mbp_noninvasive_min,0.03986694628075105
h1_potassium_min,h1_resprate_max,0.012896652022138966
h1_potassium_min,h1_spo2_max,0.009822933495254205
h1_potassium_min,d1_bun_max,0.14923858407410107
h1_potassium_min,h1_spo2_min,0.015899871952327782
h1_potassium_min,h1_sysbp_invasive_max,1.5395598696262236
h1_potassium_min,h1_sysbp_invasive_min,1.5821746704875497
h1_potassium_min,h1_sysbp_max,0.023061368158132645
h1_potassium_min,h1_sysbp_min,0.012564537845707768
h1_potassium_min,h1_sysbp_noninvasive_max,0.02878493414769645
h1_potassium_min,h1_sysbp_noninvasive_min,0.04522506921830427
h1_potassium_min,h1_temp_max,0.1455839253839537
h1_potassium_min,h1_temp_min,0.1449746417615967
h1_potassium_min,d1_albumin_max,0.296545888526492
h1_potassium_min,d1_albumin_min,0.38376818566903426
h1_potassium_min,d1_bilirubin_max,0.3355808194824803
h1_potassium_min,d1_bilirubin_min,0.3199372030926373
h1_potassium_min,h1_calcium_max,1.435796366658106
h1_potassium_min,h1_calcium_min,1.4934704132295389
h1_potassium_min,h1_creatinine_max,1.861549741021066
h1_sodium_max,intubated_apache,0.0
h1_sodium_max,apache_post_operative,0.0
h1_sodium_max,arf_apache,0.0
h1_sodium_max,bilirubin_apache,0.2859995261549795
h1_sodium_max,bun_apache,0.13953941530585467
h1_sodium_max,creatinine_apache,0.2331170859584053
h1_sodium_max,fio2_apache,0.3930185164647595
h1_sodium_max,gcs_eyes_apache,0.0
h1_sodium_max,gcs_motor_apache,0.0010493512613543032
h1_sodium_max,gcs_unable_apache,0.0
h1_sodium_max,gcs_verbal_apache,0.0
h1_sodium_max,glucose_apache,0.1298551189965198
h1_sodium_max,heart_rate_apache,0.010572268000731633
h1_sodium_max,hematocrit_apache,0.17713205807460009
h1_sodium_max,map_apache,0.0
h1_potassium_min,h1_creatinine_min,1.851834411320882
h1_sodium_max,paco2_apache,1.2284888135817265
h1_sodium_max,paco2_for_ph_apache,1.1949285625231338
h1_sodium_max,pao2_apache,1.3061701170975177
h1_sodium_max,ph_apache,1.0133192620776983
h1_sodium_max,resprate_apache,0.0
h1_sodium_max,sodium_apache,0.1611794184009101
h1_sodium_max,temp_apache,0.014462770472901454
h1_sodium_max,urineoutput_apache,0.6247268581112118
h1_sodium_max,ventilated_apache,0.009700458875207207
h1_sodium_max,wbc_apache,0.27230202157718386
h1_sodium_max,d1_diasbp_invasive_max,1.0000449077674807
h1_sodium_max,d1_diasbp_invasive_min,0.7743027612854783
h1_sodium_max,d1_diasbp_max,0.011454356192075466
h1_sodium_max,apache_3j_diagnosis,0.0028409837284724127
h1_sodium_max,apache_2_diagnosis,0.05043849155052982
h1_sodium_max,albumin_apache,0.37268620848107537
h1_sodium_max,weight,0.0209810652906115
h1_potassium_min,h1_glucose_max,1.2357757746994293
h1_potassium_min,h1_glucose_min,1.3011316656978762
h1_potassium_min,h1_hco3_max,1.170151585924096
h1_potassium_min,h1_hco3_min,1.1552149307736395
h1_potassium_min,h1_hemaglobin_max,1.7310120887938432
h1_potassium_min,h1_hemaglobin_min,1.6729605478579832
h1_potassium_min,h1_hematocrit_max,2.0513084103312393
h1_potassium_min,h1_hematocrit_min,2.026939702833348
h1_potassium_min,h1_inr_max,0.6399060581565132
h1_potassium_min,h1_inr_min,0.6329516950979697
h1_potassium_min,h1_lactate_max,1.3949805708634093
h1_potassium_min,h1_lactate_min,1.4085509282895425
h1_potassium_min,h1_platelets_max,2.160517596530089
h1_potassium_min,h1_platelets_min,2.0814276095482604
h1_potassium_min,h1_potassium_max,2.757896561432633
h1_sodium_max,hospital_death,0.015835904822563585
h1_sodium_max,age,0.013771169919203352
h1_sodium_max,bmi,0.005934704871905616
h1_sodium_max,elective_surgery,0.010125023000139512
h1_sodium_max,ethnicity,0.013447504274011991
h1_sodium_max,gender,0.0
h1_sodium_max,height,0.0
h1_sodium_max,hospital_admit_source,0.016794548296966118
h1_sodium_max,icu_admit_source,0.0025710340495656223
h1_sodium_max,icu_stay_type,3.818917236616791e-06
h1_sodium_max,icu_type,0.0002456364427732139
h1_sodium_max,pre_icu_los_days,0.0
h1_platelets_min,d1_hco3_min,0.16478035544133007
h1_platelets_min,d1_hco3_max,0.2059099106944151
h1_platelets_min,d1_glucose_min,0.12842913303533
h1_lactate_min,d1_sysbp_invasive_max,1.7407132111601582
h1_lactate_min,d1_diasbp_noninvasive_min,0.022801813321533082
h1_lactate_min,d1_heartrate_max,0.0
h1_lactate_min,d1_heartrate_min,0.010848499865477201
h1_lactate_min,d1_mbp_invasive_max,1.5564053006157978
h1_lactate_min,d1_mbp_invasive_min,1.3776020882697106
h1_lactate_min,d1_mbp_max,0.04960637072245477
h1_lactate_min,d1_mbp_min,0.0
h1_lactate_min,d1_mbp_noninvasive_max,0.071657425118683
